image_id,preprocess_ms,inference_ms,postprocess_ms,total_ms,nms_included_in_postprocess,memory_transfer_included,providers_enabled
283785,6.300375000137137,334.15222999974503,4.585377999319462,345.0384440002381,True,False,CPUExecutionProvider
523175,6.285225999818067,324.3345800001407,4.403467999509303,335.0237649992778,True,False,CPUExecutionProvider
139099,7.278728999153827,375.17729499995767,5.053015998782939,387.5094809991424,True,False,CPUExecutionProvider
467511,7.202696999229374,284.10282700133394,4.626034999091644,295.9322999995493,True,False,CPUExecutionProvider
59920,6.978786999752629,337.932632999582,4.984788000001572,349.89679899990733,True,False,CPUExecutionProvider
291791,5.474636000144528,310.7450510015042,4.52009599939629,320.74041399937414,True,False,CPUExecutionProvider
343934,9.00886399904266,259.8350699990988,4.420770999786328,273.26534599887964,True,False,CPUExecutionProvider
273551,10.584819001451251,296.8723960002535,4.40906799849472,311.86706500011496,True,False,CPUExecutionProvider
513580,6.609965999814449,384.09738799964543,7.353790000706795,398.06178500111855,True,False,CPUExecutionProvider
213816,4.622178001227439,294.12145799869904,4.362471001513768,303.1066480016307,True,False,CPUExecutionProvider
194832,9.778948999155546,290.2617219988315,4.386796999824583,304.42784799924993,True,False,CPUExecutionProvider
77396,6.781136000427068,293.8892450001731,4.504687998633017,305.1754499992967,True,False,CPUExecutionProvider
101787,4.616727999746217,273.02073200007726,4.455434998817509,282.09315499952936,True,False,CPUExecutionProvider
221754,7.250406999446568,366.0546869996324,4.598284000167041,377.90396899981715,True,False,CPUExecutionProvider
522751,6.087495999963721,301.0873660005018,4.518423998888466,311.69381699874066,True,False,CPUExecutionProvider
566436,4.571952998958295,265.9133649995056,4.362481000498519,274.8484109997662,True,False,CPUExecutionProvider
503841,4.774192999320803,366.1529940000037,4.357943000286468,375.2857510007743,True,False,CPUExecutionProvider
274272,5.841565000082483,297.7710590002971,4.372811001303489,307.9862470003718,True,False,CPUExecutionProvider
305343,6.902745000843424,260.05848799832165,4.46056500004488,271.4229199991678,True,False,CPUExecutionProvider
127092,4.504206999627058,369.7464260003471,4.538199998933123,378.7890329986112,True,False,CPUExecutionProvider
507797,4.621817000952433,397.653893000097,4.763592998642707,407.03979399950185,True,False,CPUExecutionProvider
146498,4.786966999745346,300.40934899989225,4.391536000184715,309.5881930003088,True,False,CPUExecutionProvider
315492,4.815681000764016,300.652635998631,4.406915000799927,309.87601400011044,True,False,CPUExecutionProvider
482477,7.464518001143006,396.136731000297,4.375875998448464,407.9779769999732,True,False,CPUExecutionProvider
297396,6.784753999454551,323.85349700052757,4.544551999060786,335.18330399965635,True,False,CPUExecutionProvider
369675,7.043870000416064,285.46403600012127,4.469913001230452,296.9784200013237,True,False,CPUExecutionProvider
151857,7.259975000124541,264.8442790014087,4.260619998603943,276.36552500007383,True,False,CPUExecutionProvider
505638,7.055531001242343,430.06360800063703,12.527472999863676,449.6474340012355,True,False,CPUExecutionProvider
475387,12.639444001251832,304.41059899931133,5.097319999549654,322.1486450001976,True,False,CPUExecutionProvider
70254,4.293332000088412,361.93674099922646,4.643116999432095,370.87370099834516,True,False,CPUExecutionProvider
539143,4.880181999396882,295.44375499972375,4.3495869995240355,304.6740049994696,True,False,CPUExecutionProvider
508917,9.238755999831483,316.43377899854386,13.009157000851701,338.682133000475,True,False,CPUExecutionProvider
448410,14.94294300027832,303.1361529992864,5.030454000007012,323.11006099916995,True,False,CPUExecutionProvider
316054,5.153054000402335,338.63499500148464,4.8752429993328406,348.6635320005007,True,False,CPUExecutionProvider
201148,12.092377999579185,329.79268499911996,4.326183001467143,346.2118570005259,True,False,CPUExecutionProvider
231169,7.585806000861339,375.9672690011939,4.329318999225507,387.88314500015986,True,False,CPUExecutionProvider
511999,7.162091998907272,333.9330800008611,4.597351999109378,345.69317499881436,True,False,CPUExecutionProvider
488664,4.8415389992442215,286.0730979991786,4.315653000958264,295.23092199997336,True,False,CPUExecutionProvider
444879,8.25235600132146,249.0570600002684,4.414418999658665,261.7245470009948,True,False,CPUExecutionProvider
287874,4.385063999507111,329.31019399984507,5.056512000010116,338.7525110010756,True,False,CPUExecutionProvider
297022,4.836600000999169,331.10964999832504,5.413261000285274,341.36017200034985,True,False,CPUExecutionProvider
407083,4.714961998615763,406.33217000140576,12.490794999393984,423.5383979994367,True,False,CPUExecutionProvider
212226,10.595490999548929,275.0579339990509,4.434316000697436,290.0890429991705,True,False,CPUExecutionProvider
394206,4.607651999322115,309.20261800019944,4.546827000012854,318.35728700025356,True,False,CPUExecutionProvider
220858,6.358775000990136,379.5629820015165,12.770698998792795,398.69338700009394,True,False,CPUExecutionProvider
244411,15.954169999531587,247.99208700096642,4.47722599892586,268.42475599914906,True,False,CPUExecutionProvider
289741,6.681470000330592,519.3499969991535,4.833384000448859,530.8655419994466,True,False,CPUExecutionProvider
453166,4.263745999196544,291.45745299865666,4.6262160012702225,300.3482370004349,True,False,CPUExecutionProvider
6894,9.030305000123917,296.81884799902036,4.463641000256757,310.3134350003529,True,False,CPUExecutionProvider
133631,5.134047998581082,349.1842559997167,4.506992001552135,358.8256769999134,True,False,CPUExecutionProvider
279927,7.939288998386473,282.23116300068796,4.551435000394122,294.7226079995744,True,False,CPUExecutionProvider
561335,6.860986999527086,300.1569999996718,4.344537999713793,311.3634159999492,True,False,CPUExecutionProvider
161032,7.371043000603095,271.02487800038944,4.47830899975088,282.87466100118763,True,False,CPUExecutionProvider
415748,7.987208999111317,283.52817700033484,4.894609999610111,296.41023599833716,True,False,CPUExecutionProvider
318908,6.081083998651593,254.35110900070868,4.345039000327233,264.77786299983563,True,False,CPUExecutionProvider
460927,6.174930000270251,345.41249600079027,4.335411000283784,355.92346799967345,True,False,CPUExecutionProvider
139883,5.29002099938225,329.295170999103,4.355068000222673,338.94059999875026,True,False,CPUExecutionProvider
437239,6.904879001012887,373.6682170001586,7.267789998877561,387.84166799996456,True,False,CPUExecutionProvider
348243,6.613743000343675,312.21074200038856,4.35766199916543,323.1829190008284,True,False,CPUExecutionProvider
382111,4.613451999830431,433.4027180011617,13.2641149994015,451.2806749989977,True,False,CPUExecutionProvider
317433,11.788959000114119,295.4572030012059,4.380004998893128,311.6264969994518,True,False,CPUExecutionProvider
132408,3.981326000939589,460.81357799994294,4.552186999717378,469.3475220010441,True,False,CPUExecutionProvider
191288,4.08080299894209,410.7776089986146,12.738479999825358,427.59733299863,True,False,CPUExecutionProvider
260106,10.503699000764755,315.73801199920126,4.423145001055673,330.6653270010429,True,False,CPUExecutionProvider
100510,39.400072000717046,275.0776869997935,4.4281150003371295,318.90644499981136,True,False,CPUExecutionProvider
441442,7.114682999599609,352.4751999993896,4.914696999549051,364.5052619995113,True,False,CPUExecutionProvider
140270,6.433284999729949,295.32617299992125,4.380074999062344,306.13989399898855,True,False,CPUExecutionProvider
553990,3.917737998563098,290.660463999302,4.571964000206208,299.1503559987905,True,False,CPUExecutionProvider
97924,6.536448001497774,270.2723980000883,4.5398140009638155,281.3490210010059,True,False,CPUExecutionProvider
331799,7.684620999498293,366.0888470003556,4.570791999867652,378.34473099974275,True,False,CPUExecutionProvider
326542,6.938862999959383,303.6962839996704,4.439705999175203,315.07609599975694,True,False,CPUExecutionProvider
250766,7.009796001511859,294.7581810003612,4.505509999944479,306.2742590009293,True,False,CPUExecutionProvider
23781,6.6919199998665135,349.11075699892535,5.299168000419741,361.1024769998039,True,False,CPUExecutionProvider
576566,8.637339000415523,263.658387999385,4.3826790006278316,276.6790870009572,True,False,CPUExecutionProvider
327306,6.732696998369647,302.2958900000958,4.49969900000724,313.52865699955146,True,False,CPUExecutionProvider
567825,6.574079001438804,319.89637999868137,4.471064999961527,330.9419249999337,True,False,CPUExecutionProvider
485972,7.451555000443477,252.87167899841734,4.425760000231094,264.7496859990497,True,False,CPUExecutionProvider
378873,4.627508998964913,341.407985000842,4.681649999838555,350.7175049999205,True,False,CPUExecutionProvider
94944,7.34165900030348,374.1136540011212,7.192368999312748,388.6482430007163,True,False,CPUExecutionProvider
151051,6.207972999618505,256.6612980008358,4.49035199926584,267.36011399952986,True,False,CPUExecutionProvider
93717,6.446209999921848,287.6034390010318,14.063625998460338,308.1141469992872,True,False,CPUExecutionProvider
394510,10.810514000695548,317.9246660001809,4.418717000589822,333.1545590008318,True,False,CPUExecutionProvider
83531,5.6916640005511,326.14218999879085,5.197037000471028,337.0317930002784,True,False,CPUExecutionProvider
18193,6.444876999012195,260.1953190005588,4.347624000729411,270.9882210001524,True,False,CPUExecutionProvider
160728,4.133481999815558,343.48136900007376,4.726605000541895,352.3420780002198,True,False,CPUExecutionProvider
92177,7.565128000351251,373.78483599968604,4.382959999929881,385.73314399945957,True,False,CPUExecutionProvider
74200,7.65104899983271,320.8649560001504,4.597572000420769,333.1141380003828,True,False,CPUExecutionProvider
1425,6.595380000362638,260.2630580004188,4.28287199974875,271.14192100088985,True,False,CPUExecutionProvider
234779,6.792780000978382,245.14892300067004,4.778611999427085,256.7207160009275,True,False,CPUExecutionProvider
485130,7.271157001014217,281.43544900012785,4.373191000922816,293.08000700075354,True,False,CPUExecutionProvider
43435,8.44437700106937,271.6666359992814,4.604585999913979,284.7163410006033,True,False,CPUExecutionProvider
403584,8.238832000643015,369.96865199944295,4.567576001136331,382.77590200050327,True,False,CPUExecutionProvider
40757,7.174275999204838,273.97131200086733,4.438623998794355,285.5851129988878,True,False,CPUExecutionProvider
35062,7.287627999176038,270.4689420006616,4.395735000798595,282.15283600002294,True,False,CPUExecutionProvider
342128,5.519080999874859,285.7102180005313,4.782849999173777,296.0124889996223,True,False,CPUExecutionProvider
35279,8.090193001407897,347.2325450002245,4.515378999712993,359.8387380006898,True,False,CPUExecutionProvider
503755,7.5971990008838475,292.52676400028577,4.358074000265333,304.4826980003563,True,False,CPUExecutionProvider
24610,6.67792400054168,354.70468899984553,13.91355499981728,375.2967799991893,True,False,CPUExecutionProvider
320642,13.795352999295574,338.9650019998953,5.49449500067567,358.25562100035313,True,False,CPUExecutionProvider
322895,6.423177001124714,527.937340999415,7.26526600010402,541.6263450006227,True,False,CPUExecutionProvider
104666,9.99579700146569,277.928528999837,4.635945000700303,292.56060200168577,True,False,CPUExecutionProvider
97337,7.1914979998837225,253.40090799909376,4.461918000743026,265.05480500054546,True,False,CPUExecutionProvider
235778,5.9620419997372665,309.3594089987164,4.472538001209614,319.7945800002344,True,False,CPUExecutionProvider
547144,7.346899999902234,244.15081899860525,4.481976000533905,255.98080700001447,True,False,CPUExecutionProvider
541952,4.518314999586437,249.3778839998413,4.4297379990894115,258.3267279987922,True,False,CPUExecutionProvider
494759,11.734268000509473,255.1804569993692,4.437603000042145,271.35297899985744,True,False,CPUExecutionProvider
409542,7.959096999911708,297.7593640007399,4.613183000401477,310.33197500073584,True,False,CPUExecutionProvider
427055,7.374110000455403,246.79252599889878,4.67435700011265,258.8414740002918,True,False,CPUExecutionProvider
119995,4.439928001374938,307.9135620009765,4.469371999221039,316.8233020005573,True,False,CPUExecutionProvider
159112,7.366186000581365,343.465500000093,4.299554000681383,355.13177100074245,True,False,CPUExecutionProvider
369323,7.226915000501322,345.77646700017795,4.330240999479429,357.33448400060297,True,False,CPUExecutionProvider
127270,6.160113000078127,287.6270850010769,4.539063998890924,298.3269239994115,True,False,CPUExecutionProvider
413247,6.815362999986974,312.9379269994388,4.590590000589145,324.3443310002476,True,False,CPUExecutionProvider
179653,5.154215999937151,301.3749510009802,4.6735759988223435,311.2033449997398,True,False,CPUExecutionProvider
400922,7.832080000298447,326.20521299941174,4.505360000621295,338.5430329999508,True,False,CPUExecutionProvider
300039,6.114417999924626,293.13808400002017,4.54386199999135,303.79690500012657,True,False,CPUExecutionProvider
259597,6.8244989997765515,269.86107799893944,4.978207000021939,281.6648459993303,True,False,CPUExecutionProvider
297084,8.176404999176157,341.54955399935716,4.882797999016475,354.6095289984805,True,False,CPUExecutionProvider
168337,7.626763999724062,351.5945039998769,4.642336998585961,363.86459699861007,True,False,CPUExecutionProvider
419974,7.222395999633591,359.64096700081427,4.931379000481684,371.79532300069695,True,False,CPUExecutionProvider
226408,4.5975420016475255,317.95305099876714,4.586302000461728,327.1373860006861,True,False,CPUExecutionProvider
173302,7.349113999225665,263.01644399973156,4.688492999775917,275.05485199981194,True,False,CPUExecutionProvider
237928,6.270751000556629,341.5160549993743,4.4321929999568965,352.2199010003533,True,False,CPUExecutionProvider
54654,4.443883999556419,325.23778599897923,15.994800000044052,345.6769409986009,True,False,CPUExecutionProvider
167898,10.814252998898155,260.3487619999214,4.522511999311973,275.68631899885077,True,False,CPUExecutionProvider
152771,7.216324998807977,367.03905800095527,15.792840998983593,390.0489249990642,True,False,CPUExecutionProvider
117914,15.957589999743504,252.72854200011352,4.742483999507385,273.4295280006336,True,False,CPUExecutionProvider
309391,7.160059998568613,269.44035599990457,4.856689000007464,281.45799599951715,True,False,CPUExecutionProvider
480944,8.034759999645757,265.2103319996968,5.125133000547066,278.37083600024926,True,False,CPUExecutionProvider
568690,4.740440999739803,264.53429600042,4.432011999597307,273.7070599996514,True,False,CPUExecutionProvider
382122,7.012813000983442,329.5428350011207,4.4523010001285,341.0088110013021,True,False,CPUExecutionProvider
234807,6.8207629992684815,322.86737500180607,4.444244999831426,334.13275400016573,True,False,CPUExecutionProvider
554291,7.010629000433255,304.5009689994913,4.560684001262416,316.0726820005948,True,False,CPUExecutionProvider
60835,7.524152000769391,330.90688599986606,4.376849999971455,342.80853900054353,True,False,CPUExecutionProvider
213935,7.054641000650008,266.96859399999084,4.426432000400382,278.45024800080864,True,False,CPUExecutionProvider
502599,5.263663000732777,272.76159999928495,4.335041001468198,282.3608350008726,True,False,CPUExecutionProvider
425221,7.013314001596882,294.24298199955956,4.375226000775001,305.6320930008951,True,False,CPUExecutionProvider
224119,6.722509000610444,248.05554200065671,4.343025999332895,259.1219089990773,True,False,CPUExecutionProvider
417043,6.4597260006848956,256.2335010006791,4.355208999186289,267.04898699972546,True,False,CPUExecutionProvider
393282,5.7418799988226965,277.9459670000506,4.435319000549498,288.12348599967663,True,False,CPUExecutionProvider
78032,4.4053330002498114,344.88811399933184,4.508907000854379,353.80296500079567,True,False,CPUExecutionProvider
472030,5.473204999361769,293.00991099989915,4.426662000696524,302.91054000008444,True,False,CPUExecutionProvider
537964,5.171078999410383,251.81878399962443,4.268856999260606,261.259009999776,True,False,CPUExecutionProvider
542423,6.8574819997593295,322.27992300067854,4.498828000578214,333.6365830000432,True,False,CPUExecutionProvider
344909,8.074986000792705,297.8889349997189,5.064167999080382,311.02886000007857,True,False,CPUExecutionProvider
140556,4.805683000085992,264.2245839997486,4.507304000071599,273.53823199882754,True,False,CPUExecutionProvider
277051,6.567147000168916,258.25822400111065,4.507394000029308,269.33363700118207,True,False,CPUExecutionProvider
82696,4.718500000308268,242.26690999967104,4.523104000327294,251.50935600140656,True,False,CPUExecutionProvider
189698,6.522273999507888,388.67170000048645,4.285899000024074,399.4804939993628,True,False,CPUExecutionProvider
407518,7.305491999431979,249.42818399904354,4.398540000693174,261.1329579995072,True,False,CPUExecutionProvider
310622,6.855548001112766,307.4931729988748,4.0800830010994105,318.4294550010236,True,False,CPUExecutionProvider
19109,4.914447999908589,286.00266400098917,4.878870999164064,295.79634400033683,True,False,CPUExecutionProvider
361571,6.617592000111472,329.96352999907685,4.379735000838991,340.9614080010215,True,False,CPUExecutionProvider
206994,4.934425000101328,362.70167600014247,4.763905999425333,372.4002369999653,True,False,CPUExecutionProvider
523241,5.869558999620494,253.547382000761,4.584548998536775,264.00189099877025,True,False,CPUExecutionProvider
67616,7.76553600007901,279.8517909996008,4.821873999389936,292.43974199926015,True,False,CPUExecutionProvider
258793,7.655159000933054,267.39628999894194,4.444756999873789,279.4968369998969,True,False,CPUExecutionProvider
433774,6.98648400066304,420.9326300006069,5.048418999649584,432.96791300053883,True,False,CPUExecutionProvider
413395,6.3734249997651204,267.80096999937086,4.539945999567863,278.7147109993384,True,False,CPUExecutionProvider
